market_rank,symbol,close,return_1d,return_5d,return_20d,rsi,ema20_distance,ema50_distance,volume_ratio,volume_accumulation_ratio,up_down_volume_ratio,atr_pct,range_20_pct,close_position,upper_wick_ratio,momentum_percentile,trend_percentile,volume_percentile,quality_percentile,relative_strength_score,market_percentile,relative_class
406,IMASM,2.04,-2.3923,-12.8205,-15.0,30.7692,-11.014,-18.7558,0.9038,0.8805,0.6999,5.112,20.197,0.1111,0.3333,39.240614334471,27.708491604095563,29.778156996587033,47.713310580204784,35.41357137201366,30.887372013651877,ZAYIF
407,ADGYO,49.52,-8.2113,-17.4667,-17.1213,22.1307,-13.3685,-12.2204,1.2128,1.0568,1.2816,6.6106,32.9766,0.0,0.2055,27.047781569965874,27.504266211604097,60.85324232081911,34.30034129692832,35.25127986348123,30.716723549488055,ZAYIF
408,BOBET,18.15,-9.9702,-23.1583,-8.5181,39.9753,-14.7024,-10.9068,1.1577,1.0882,1.0959,9.5907,40.7163,0.0,0.8,30.951365187713314,39.171456006825935,54.786689419795216,14.406996587030717,35.20647093174061,30.546075085324233,ZAYIF
409,BLCYT,1.79,-1.6484,-18.6364,-11.6486,31.9635,-13.1259,-17.5122,0.4817,1.2266,1.3355,9.5291,41.6185,0.5,0.5,37.389078498293514,26.776535665529014,46.57849829351535,32.43600682593856,35.15164670648464,30.37542662116041,ZAYIF
410,LINK,4.44,-6.5263,-15.7495,-21.831,15.7303,-15.5868,-22.1162,1.8952,0.9514,1.3782,5.0997,31.2925,0.0811,0.0811,25.30716723549488,14.555460750853241,69.89761092150171,47.80716723549489,35.04974402730375,30.204778156996586,ZAYIF
411,SERNT,6.69,-7.5967,-20.3571,-13.1169,27.0758,-15.4578,-18.9922,1.8853,1.3023,0.7886,6.0965,30.9668,0.0753,0.2796,29.16382252559727,17.916001569965868,67.2098976109215,37.93515358361775,34.977530846416386,30.034129692832767,ZAYIF
412,SAYAS,46.68,-3.1133,-12.8291,-13.4754,11.7527,-12.7994,-12.6308,0.7431,0.5729,1.538,5.9952,43.3775,0.2917,0.1875,40.46928327645052,28.573378839590436,30.200511945392492,40.644197952218434,34.87824232081911,29.86348122866894,ZAYIF
413,KTSKR,67.15,-2.3273,-12.6788,-19.8209,16.7689,-13.5661,-21.1253,0.8728,0.7838,2.0476,4.8612,33.3588,0.4186,0.2093,34.69283276450512,17.834470989761094,45.33276450511946,51.143344709897605,34.724402730375424,29.692832764505116,ZAYIF
414,AKFIS,13.95,0.5043,-20.4221,-18.1818,24.345,-14.1816,-11.0026,1.2859,0.7505,1.2038,10.1485,55.9105,0.7647,0.2353,30.708191126279864,27.546075085324233,44.76962457337884,42.6023890784983,34.71279863481229,29.522184300341298,ZAYIF
415,CEMAS,3.5,-9.7938,-18.6047,-14.2157,21.9653,-14.3554,-16.8725,1.4271,0.8353,1.5088,5.2245,34.5714,0.0,0.119,28.73720136518772,20.74914675767918,60.435153583617755,39.970136518771334,34.70230375426622,29.351535836177472,ZAYIF
416,ELITE,22.94,1.865,-11.7692,-22.2373,19.4872,-11.9311,-19.1266,0.6067,0.8045,1.1789,4.3281,31.4183,0.66,0.34,39.744027303754265,22.576791808873722,26.331058020477812,55.04266211604096,34.66501706484642,29.180887372013654,ZAYIF
417,TCKRC,117.0,-0.0854,-13.9706,-31.0142,13.8462,-16.5088,-18.5562,1.8823,0.9675,1.1617,7.2589,63.9887,0.7134,0.2866,28.34470989761092,16.795221843003414,64.47952218430034,41.39078498293515,34.455119453924915,29.01023890784983,ZAYIF
418,ATAKP,36.16,-0.0553,-10.8921,-19.7514,3.5088,-13.091,-20.8228,1.1007,0.7252,1.0011,3.6109,35.2208,0.506,0.494,41.2457337883959,19.208191126279864,32.465870307167236,49.73549488054607,34.40665529010239,28.83959044368601,ZAYIF
419,KUYAS,56.45,-9.9681,-21.9225,-10.3257,39.0285,-15.8622,-17.259,0.0619,1.7354,0.947,6.5798,31.0895,0.0,0.0,30.14505119453925,30.065069795221845,38.72013651877133,44.14675767918089,34.356381006825934,28.668941979522184,ZAYIF
420,ALFAS,33.8,-3.0963,-13.9949,-14.4737,18.75,-12.9962,-18.8822,1.0036,0.7507,1.2664,4.4717,38.7705,0.3672,0.3281,37.54266211604096,21.08361774744027,38.01194539249147,45.110921501706486,34.06109215017065,28.498293515358363,ZAYIF
421,MAGEN,30.26,-9.994,-18.7433,-15.143,40.2161,-12.1841,-16.9053,0.5989,1.1596,1.1265,7.4072,25.9749,0.0,0.1623,25.076791808873722,36.7124080887372,40.82764505119454,37.92662116040956,34.030616624573376,28.327645051194537,ZAYIF
422,TEZOL,8.15,-2.0433,-11.413,-18.4184,21.4285,-11.7449,-26.1741,1.0223,0.512,0.9923,4.5925,28.2854,0.4571,0.0571,38.64334470989761,18.539249146757676,24.436860068259385,60.98976109215017,33.79317406143345,28.15699658703072,ZAYIF
423,DARDL,1.36,-2.1583,-13.9241,-20.9302,14.2857,-13.3149,-20.0529,1.5584,0.9451,0.8963,4.4643,30.3704,0.1667,0.5,32.00511945392492,19.142491467576793,53.29351535836177,39.38993174061434,33.73327645051195,27.986348122866893,ZAYIF
424,KERVN,7.18,-7.2351,-27.4747,-30.7618,30.6982,-21.9629,-18.4773,4.2596,1.1411,1.1933,11.7589,59.3974,1.0,0.0,9.513651877133105,17.29988170648464,75.91296928327645,56.7235494880546,33.62716587713311,27.815699658703068,ZAYIF
425,KCAER,12.06,0.5,-15.0704,-27.5676,11.1722,-14.8963,-17.179,1.1945,0.8558,1.3514,5.5674,47.0844,0.5902,0.4098,29.769624573378838,19.966723549488055,52.20136518771331,40.66552901023891,33.27636518771331,27.64505119453925,ZAYIF
426,SEYKM,3.71,-9.9515,-16.2528,-21.5645,22.1476,-14.9339,-19.2538,1.8882,0.9934,2.1656,6.161,29.3801,0.0,0.7436,23.156996587030715,17.619453924914676,80.55460750853243,24.63310580204778,33.240955631399316,27.474402730375424,ZAYIF
427,METRO,7.12,-6.0686,-15.2381,-19.457,22.5807,-13.8605,-13.9893,1.085,0.9119,1.2741,5.5277,28.2486,0.0645,0.3387,28.029010238907855,24.56569965870307,49.36006825938567,38.07167235494881,33.063907849829356,27.303754266211605,ZAYIF
428,QUAGR,2.61,-3.3333,-15.8065,-25.4286,17.8862,-14.9286,-20.7073,1.3439,1.0104,1.3074,6.5408,43.3071,0.4375,0.25,24.67150170648464,16.610068259385663,62.25255972696245,42.08617747440273,32.90392491467577,27.13310580204778,ZAYIF
429,TEHOL,38.74,-9.9907,-20.5822,-25.2845,59.7826,-12.8328,-10.028,0.003,0.781,1.1856,7.5577,71.8853,0.0,0.0,14.590443686006825,61.214749556314,19.53071672354949,32.781569965870304,32.84019278498293,26.96245733788396,ZAYIF
430,LYDYE,10372.5,-10.0,-13.5625,-20.4563,34.5633,-14.0428,-18.6714,0.9268,1.4817,0.6278,8.0708,27.1391,0.0,0.1014,26.37372013651877,26.368915392491463,47.93515358361774,38.1740614334471,32.808626836177474,26.791808873720136,ZAYIF
431,SMART,19.52,-3.8424,-12.3091,-18.4628,17.0673,-13.3267,-20.7425,0.9687,0.8791,1.6011,5.4962,32.2697,0.0756,0.521,35.30716723549488,18.59300341296928,50.093856655290104,31.67235494880546,32.59598976109215,26.621160409556317,ZAYIF
432,SEGYO,2.99,-3.5484,-18.0822,-18.75,13.2076,-15.9918,-23.1239,1.4571,1.1602,1.1351,4.5628,31.1864,0.2353,0.7647,27.329351535836178,13.87457337883959,65.5716723549488,36.20307167235495,32.538651877133105,26.450511945392492,ZAYIF
433,BRLSM,15.13,-3.3227,-16.1308,-3.199,19.7061,-16.6753,-16.422,0.4549,1.1636,0.859,13.2377,86.9416,0.5043,0.4957,48.95904436860068,18.86774744027304,32.81569965870307,25.1962457337884,32.425682593856656,26.27986348122867,ZAYIF
434,BINBN,150.8,-9.9701,-14.6093,-17.6406,20.1942,-13.1141,-14.3314,1.2399,1.1252,0.7789,7.1381,30.3714,0.0,0.4396,28.728668941979524,25.622866894197955,52.32081911262799,27.184300341296925,32.23737201365188,26.109215017064848,ZAYIF
435,EKSUN,4.94,-0.8032,-12.7208,-20.7063,10.6796,-13.0929,-18.478,0.8812,0.6643,2.117,4.7715,37.9098,0.2381,0.7143,35.63139931740615,21.23890784982935,41.64675767918089,32.73037542662116,31.994539249146758,25.938566552901023,ZAYIF
436,PLTUR,17.83,-3.6216,-12.6836,-10.402,23.9234,-11.5711,-15.0657,0.7139,0.59,1.1199,4.3987,36.5276,0.0341,0.7727,44.92320819112628,27.444539249146757,18.68600682593857,30.84470989761092,31.898037542662117,25.7679180887372,ZAYIF
437,ONRYT,12.13,-8.6596,-21.7419,-21.4251,26.305,-16.1525,-19.1562,1.2963,1.1758,1.3155,6.6379,32.7341,0.1097,0.1484,18.720136518771334,16.622013651877133,67.75597269624573,40.71672354948805,31.857252559726962,25.597269624573375,ZAYIF
438,AVTUR,10.81,-3.9111,-15.7443,-15.9409,28.1768,-12.2548,-19.5006,1.0049,0.9304,0.9593,6.0592,25.8427,0.2063,0.4603,31.834470989761094,23.153488600682593,38.81825938566553,37.841296928327644,31.70816262116041,25.426621160409557,ZAYIF
439,BIGCH,4.75,1.4957,-15.9292,-22.5122,21.978,-15.0906,-21.9614,0.8561,0.8531,1.3517,7.1429,42.7948,0.7391,0.2609,32.44027303754267,15.23037542662116,40.31569965870307,47.0136518771331,31.475597269624572,25.25597269624573,ZAYIF
440,KORDS,3.38,-9.6257,-19.679,-30.1993,18.4778,-18.0734,-18.1012,3.5357,0.9062,1.3926,8.856,64.0494,0.7556,0.2444,15.174914675767917,16.042662116040955,70.94709897610922,41.80887372013652,31.383788395904435,25.085324232081913,ZAYIF
441,MEKAG,2.57,-2.6515,-13.7584,-11.6839,21.978,-11.0655,-17.2722,0.8173,0.7343,0.9926,5.5308,26.5625,0.0417,0.75,42.389078498293514,25.389931740614333,22.901023890784984,31.134812286689424,31.365955631399316,24.914675767918087,ZAYIF
442,ULUSE,205.2,-4.956,-9.1633,-27.9368,19.2593,-14.256,-21.4937,1.1017,0.903,1.1279,5.6791,49.5628,0.4635,0.5365,34.84641638225256,16.40699658703072,45.27303754266212,34.496587030716725,31.336945392491472,24.744027303754265,ZAYIF
443,FRMPL,27.24,-3.8814,-15.193,-24.5011,14.978,-13.8535,-18.1471,1.2508,0.6397,1.4262,4.5154,42.0769,0.5082,0.4918,25.53754266211604,20.062286689419793,46.117747440273035,43.62627986348123,31.266979522184297,24.573378839590443,ZAYIF
444,MOPAS,21.74,-1.5399,-15.8669,-23.017,14.8148,-14.9127,-23.171,1.0748,0.9164,1.0098,5.4606,45.2357,0.7826,0.2174,28.39590443686007,14.740614334470989,41.30546075085324,52.6962457337884,31.25529010238908,24.40273037542662,ZAYIF
445,PAPIL,10.3,-7.5404,-22.2641,-14.5937,26.4214,-16.7032,-20.3545,1.4689,0.8189,1.3346,7.9265,43.8684,0.2411,0.0357,25.068259385665527,14.8660409556314,56.203071672354945,40.742320819112635,31.055887372013654,24.2320819112628,ZAYIF
446,ERSU,19.4,-6.1896,-14.1593,-23.622,13.4884,-15.3506,-18.3351,1.2355,1.0534,1.0245,8.1333,49.1944,0.6,0.4,26.339590443686006,18.324232081911262,53.04607508532423,36.04522184300341,31.02329351535836,24.061433447098977,ZAYIF
447,LRSHO,2.14,-3.1674,-13.3603,-19.8502,18.0328,-13.2653,-21.0402,1.3023,0.6721,0.8468,4.239,28.7081,0.3125,0.4375,32.39761092150171,18.52133105802048,33.95904436860068,45.9556313993174,30.987457337883956,23.890784982935152,ZAYIF
448,ORCAY,2.82,-9.9042,-18.4971,-21.4485,21.7391,-16.5025,-22.1183,1.9242,0.9222,1.9682,5.0405,33.3333,0.0,0.8182,21.33959044368601,13.581911262798634,76.40784982935153,25.575938566552903,30.788481228668942,23.72013651877133,ZAYIF
449,BRKVY,67.9,-9.9469,-17.9952,-12.1036,31.6794,-16.2438,-17.6606,0.7394,0.8454,1.7784,7.8161,40.0589,0.0,0.239,31.569965870307165,22.602756928327643,43.30204778156997,28.21672354948805,30.622635952218427,23.549488054607508,ZAYIF
450,IDGYO,2.46,-3.5294,-16.3265,-19.3443,22.807,-16.1706,-27.237,1.1253,0.9571,1.2353,6.475,36.0515,0.5652,0.4348,28.57508532423208,11.825938566552901,51.749146757679185,41.88566552901024,30.581058020477816,23.378839590443686,ZAYIF
451,GEREL,29.5,-0.6065,-23.6147,-29.6279,24.0642,-19.3293,-22.8218,1.7226,0.8519,1.552,8.5375,63.5479,0.8129,0.1871,17.423208191126278,11.091296928327646,66.98805460750853,45.46928327645051,30.484897610921504,23.208191126279864,ZAYIF
452,FORMT,1.26,-3.8168,-14.8649,-24.5509,9.434,-16.4415,-26.4287,1.47,0.9189,1.1688,4.6485,40.0,0.1429,0.2857,26.186006825938566,11.88566552901024,56.919795221843,39.69709897610922,30.474658703071675,23.037542662116042,ZAYIF
453,AKHAN,30.4,-0.2625,-18.9765,-27.2379,19.0594,-17.2768,-19.5605,1.0451,1.1459,1.5768,8.3083,52.5036,0.4803,0.5197,23.877986348122867,15.170648464163824,64.36860068259386,29.633105802047783,30.39982935153584,22.866894197952217,ZAYIF
454,FRIGO,2.01,-9.8655,-17.9592,-12.2271,23.6641,-13.8168,-14.8436,0.9205,0.8351,1.2464,7.7825,37.3134,0.0,0.2593,31.928327645051194,23.890784982935152,39.05290102389078,28.583617747440275,30.339931740614333,22.696245733788395,ZAYIF
455,BRKO,9.24,-9.9415,-18.662,-28.6486,24.9564,-18.7342,-21.9924,2.3839,1.0879,1.1523,6.393,40.8009,0.0,0.0,15.955631399317408,11.957337883959044,71.78327645051195,40.46075085324232,30.332593856655286,22.525597269624573,ZAYIF
456,VERUS,490.0,-5.6785,-9.427,-25.7576,18.1034,-16.27,-16.4017,0.8607,1.0967,0.5467,11.7019,63.442,0.4027,0.2353,34.75255972696245,19.369453924914676,37.508532423208194,32.19283276450512,30.22807167235495,22.35494880546075,ZAYIF
457,KFEIN,6.9,-4.5643,-15.1292,-20.5984,19.8198,-13.2298,-17.769,1.2059,0.7984,1.0406,5.5487,27.031,0.1548,0.4524,28.037542662116046,21.543515358361777,40.23037542662116,37.27815699658703,30.191211604095564,22.18430034129693,ZAYIF
458,FONET,4.04,-1.9417,-13.6752,-25.5985,12.6506,-14.0991,-18.5743,1.0943,0.7661,1.2507,5.1803,43.257,0.3793,0.4483,29.027303754266214,19.23805460750853,41.08361774744027,37.60238907849829,30.045307167235496,22.013651877133107,ZAYIF
459,RODRG,20.3,-5.5814,-13.617,-16.5982,27.7108,-15.0686,-17.7642,0.8647,0.8323,1.1551,7.8184,41.4141,0.3676,0.3971,33.34470989761092,20.15985651877133,33.899317406143346,33.10580204778157,29.457171972696244,21.843003412969285,ZAYIF
460,GLRMK,137.7,-10.0,-19.6147,-19.7552,26.4214,-16.4894,-17.97,2.0152,0.924,1.2176,7.1065,34.8584,0.0,0.3911,19.70136518771331,17.410409556313994,65.49488054607508,26.51023890784983,29.398378839590443,21.672354948805463,ZAYIF
461,GLRYH,2.42,-9.7015,-20.6557,-24.375,21.6867,-18.7322,-22.1912,2.6361,1.0108,1.4172,6.7591,46.281,0.0,0.25,17.286689419795223,11.754266211604094,76.05802047781569,28.110068259385663,29.329436860068256,21.501706484641637,ZAYIF
462,BRMEN,9.8,-3.0663,-19.6721,-38.6733,16.643,-23.7125,-31.6651,8.1746,1.4128,0.8753,7.2886,81.4286,0.7778,0.2222,15.802047781569966,5.709897610921502,72.81569965870307,44.01877133105802,29.256143344709898,21.331058020477816,ZAYIF
463,DMSAS,6.75,-9.8798,-17.5824,-25.0,9.0909,-17.0045,-20.1847,2.6545,0.9146,1.1976,4.6032,43.4074,0.0,0.4458,19.496587030716725,14.842150170648464,65.80204778156995,28.771331058020476,29.03080204778157,21.160409556313994,ZAYIF
464,BAYRK,3.48,-7.4468,-17.1429,-24.838,9.9099,-15.5358,-19.6719,0.9972,0.5136,2.0865,4.5977,39.528,0.2143,0.119,21.104948805460747,16.890784982935152,42.755972696245735,47.572525597269625,28.935068259385666,20.989761092150168,ZAYIF
465,ESCAR,37.34,-9.9807,-13.2838,-21.4886,27.644,-14.504,-17.3533,0.776,0.9756,1.4204,7.0625,31.4408,0.0,0.4047,26.838737201365188,20.959804778156993,45.255972696245735,27.593856655290104,28.894426075085324,20.819112627986346,ZAYIF
466,RALYH,220.0,-7.7568,-18.894,-19.5612,32.3467,-14.595,-12.4831,0.8524,0.7131,1.3908,6.4464,33.9078,0.2548,0.7452,23.12286689419795,30.758787679180884,34.06143344709898,29.726962457337883,28.790093641638222,20.648464163822524,ZAYIF
467,DUNYH,83.7,-23.2814,-23.2814,-23.2814,0.0,-21.5418,-22.5745,20.0,3.0,0.0,2.1676,30.3465,0.0,0.8434,12.610921501706486,10.27901023890785,75.06399317406144,36.220136518771334,28.65162116040956,20.477815699658702,ZAYIF
468,AAGYO,9.37,-9.9904,-21.9817,-27.308,9.9557,-20.7677,-28.4756,1.932,0.9936,1.4765,4.9322,43.2231,0.0,0.037,12.303754266211605,8.15273037542662,74.65870307167235,40.725255972696246,28.645307167235494,20.30716723549488,ZAYIF
469,GEDIK,4.99,-5.1331,-12.4561,-23.5835,10.6919,-13.7638,-18.7239,1.0762,0.2766,1.0511,3.8506,37.8661,0.4286,0.5714,29.889078498293514,19.60238907849829,26.18600682593857,44.20221843003413,28.63882252559727,20.13651877133106,ZAYIF
470,RUBNS,24.9,-1.581,-14.6676,-28.5304,18.6501,-14.5517,-13.931,0.9108,0.5307,1.9997,8.2329,63.6126,0.4057,0.5123,26.638225255972696,23.88481228668942,39.82935153583618,26.45904436860068,28.418174061433447,19.965870307167236,ZAYIF
471,EDATA,13.84,-9.9545,-15.7638,-34.0952,15.8365,-19.9727,-23.195,1.6317,1.0258,1.2795,8.3712,54.0462,0.0,0.0,17.03071672354949,10.613481228668942,68.28498293515358,33.49829351535836,28.320563139931743,19.795221843003414,ZAYIF
472,MTRKS,24.42,0.4938,-22.7215,-27.8795,17.0861,-18.7072,-18.5161,1.6316,0.7945,1.2396,9.5765,69.0909,0.599,0.401,21.083617747440275,15.206484641638225,55.19624573378839,31.74488054607509,28.062030716723548,19.624573378839592,ZAYIF
473,EMKEL,10.59,-5.7829,-18.726,-35.5055,8.0146,-22.4894,-34.3723,1.302,0.9233,2.3771,6.1514,60.9922,0.2768,0.0357,14.974402730375425,6.354948805460751,68.50682593856655,41.80887372013652,27.925255972696245,19.453924914675767,ZAYIF
474,KAREL,6.7,-3.8737,-18.1929,-28.4188,12.2302,-18.3801,-25.9923,1.1639,0.7973,1.6021,5.1386,45.8967,0.2449,0.1429,19.556313993174058,10.577645051194539,53.229522184300336,43.22952218430035,27.858532423208192,19.283276450511945,ZAYIF
475,BARMA,7.87,-6.4209,-20.4247,-22.8431,37.7425,-27.3292,-65.0134,0.7455,0.3437,1.6344,6.8797,38.7054,1.0,0.0,19.79522184300341,11.694359215017062,29.726962457337883,66.28839590443687,27.72008250853242,19.112627986348123,ZAYIF
476,SELVA,1.34,-2.1898,-15.1899,-22.5434,11.7647,-14.4037,-21.9997,0.8502,0.6798,1.5879,4.6375,37.1212,0.2857,0.7143,29.018771331058023,15.84556313993174,36.9283276450512,34.726962457337876,27.67619453924915,18.941979522184297,ZAYIF
477,PAMEL,60.0,-5.0633,-14.8936,-23.2737,2.71,-15.6755,-21.4779,0.8753,0.6726,1.391,4.9643,36.984,0.1429,0.1538,26.27133105802048,15.081058020477816,33.54095563139932,44.18941979522184,27.593430034129693,18.771331058020476,ZAYIF
478,KMPUR,16.42,-3.695,-12.5666,-21.8095,17.7165,-12.5464,-16.0176,0.8206,0.6778,1.2084,5.4289,33.2521,0.0,0.6927,31.97952218430034,24.828498293515363,26.962457337883958,24.795221843003418,27.537627986348127,18.600682593856654,ZAYIF
479,BIGTK,248.4,-10.0,-10.6475,-24.6131,25.2234,-19.4787,-19.9977,0.3387,0.9753,2.1825,12.3246,60.8293,0.0,0.009,28.993174061433447,13.33703071672355,45.998293515358355,27.935153583617748,27.506911262798635,18.43003412969283,ZAYIF
480,CEMZY,12.79,-9.993,-11.8539,-22.0122,28.5052,-12.5151,-10.8667,0.3767,0.4301,2.9144,8.3156,45.6607,0.0,0.6857,28.395904436860068,32.67686430034129,28.92491467576792,15.093856655290102,27.391625843003414,18.25938566552901,ZAYIF
481,HOROZ,47.52,-7.907,-16.6316,-28.7556,21.2629,-17.0014,-20.8904,1.3763,0.4601,1.693,6.4289,45.8067,0.0905,0.1591,19.368600682593854,14.370307167235495,51.0580204778157,36.30546075085324,27.255631399317405,18.088737201365188,ZAYIF
482,IZINV,40.42,-9.3315,-17.6782,-26.5091,14.7733,-19.0606,-25.924,2.0779,1.0453,1.0344,5.9094,42.003,0.068,0.5485,19.308873720136518,10.040102389078498,65.37542662116041,26.578498293515363,27.050085324232086,17.918088737201366,ZAYIF
483,SUNTK,29.04,-1.5593,-12.4774,-30.0241,16.5794,-13.9867,-18.6563,0.5916,0.3465,1.9619,7.4675,60.1803,0.5402,0.4598,29.232081911262796,19.381399317406142,29.138225255972696,33.02901023890785,26.94155290102389,17.747440273037544,ZAYIF
484,DURKN,16.1,-8.2621,-20.297,-23.0402,13.9269,-20.3265,-21.5842,1.5538,0.5928,1.6058,7.0408,53.0818,0.146,0.1606,19.291808873720136,11.491467576791809,55.58873720136519,33.79692832764505,26.822013651877135,17.576791808873722,ZAYIF
485,KOPOL,4.14,-9.8039,-19.6117,-26.2032,18.7755,-19.8541,-25.3633,1.7943,0.836,2.4214,6.1767,47.8261,0.0,0.5385,17.50853242320819,9.926621160409557,72.22696245733788,20.46075085324232,26.709044368600683,17.4061433447099,ZAYIF
486,A1YEN,2.16,-10.0,-20.2952,-23.6749,16.5049,-17.3271,-21.7924,1.4849,0.68,1.3449,5.4564,36.5741,0.0,0.1111,16.08361774744027,13.169795221843003,51.19453924914676,38.52815699658703,26.271672354948805,17.235494880546078,ZAYIF
487,PKART,96.6,-2.4242,-16.8675,-24.5902,16.4602,-17.1738,-21.2293,0.891,0.9076,1.6079,8.0819,48.3051,0.2821,0.6538,24.99146757679181,13.850682593856654,49.69283276450512,23.12286689419795,26.25315699658703,17.064846416382252,ZAYIF
488,GRTHO,178.5,-9.9849,-18.6417,-17.552,38.6646,-16.0264,-19.8379,0.4842,1.0587,1.2888,10.6963,36.9748,0.0,1.0,23.182593856655288,27.187218498293518,40.59726962457338,14.138225255972696,26.238930054607508,16.89419795221843,ZAYIF
489,FORTE,100.3,-2.4319,-15.1438,-22.7868,26.087,-12.4987,-11.4725,0.9107,0.53,0.9732,7.1179,46.2671,0.1345,0.8,28.69453924914676,30.44283276450512,20.631399317406142,20.69539249146758,26.16655290102389,16.723549488054605,ZAYIF
490,MAKTK,8.13,-5.2448,-16.2719,-16.6154,19.0217,-15.1731,-21.0727,0.5796,0.6188,1.6484,6.9056,39.4834,0.0,0.1818,29.718430034129696,15.97098976109215,29.94027303754266,32.12883959044369,26.072440273037543,16.552901023890783,ZAYIF
491,MARMR,1.74,-2.2472,-19.8157,-29.5547,5.8823,-18.3508,-22.9658,1.4804,0.7635,1.4512,5.4187,55.9524,0.3,0.7,19.360068259385663,11.825938566552901,56.237201365187715,27.36348122866894,25.915870307167236,16.38225255972696,ZAYIF
492,KONKA,8.33,-1.6529,-12.5,-29.8822,9.2141,-15.4151,-26.2211,0.8357,0.8135,0.8904,5.4193,51.5723,0.4103,0.2308,29.04436860068259,13.098122866894197,25.170648464163822,42.474402730375424,25.90315699658703,16.21160409556314,ZAYIF
493,CGCAM,25.06,-8.8064,-22.5108,-32.779,12.5786,-22.8128,-30.9933,1.8229,1.0476,2.1942,6.5785,60.9287,0.0248,0.5776,11.228668941979524,6.910409556313993,82.32935153583618,20.90443686006826,25.894965870307168,16.040955631399317,ZAYIF
494,EKOS,4.06,-6.2356,-17.1429,-25.5046,12.8079,-17.1884,-25.3879,1.1129,0.8137,1.491,5.9289,49.4872,0.3721,0.6279,21.147610921501705,11.581058020477814,50.503412969283275,30.02559726962457,25.74684300341297,15.870307167235495,ZAYIF
495,BYDNR,27.98,-9.9743,-23.1319,-27.8866,18.2836,-20.6965,-24.4692,2.2807,1.2163,1.0174,7.3981,44.5318,0.0,0.2619,11.416382252559726,9.669795221843003,70.81911262798634,26.569965870307165,25.50059726962457,15.699658703071673,ZAYIF
496,TEKTU,5.97,-4.6326,-17.313,-19.3243,15.7343,-17.4074,-24.7725,0.8037,1.1048,1.2341,6.8916,44.6701,0.1538,0.7692,26.689419795221845,11.533276450511945,46.996587030716725,22.286689419795223,25.411518771331057,15.529010238907851,ZAYIF
497,IZMDC,8.1,-9.1928,-17.6829,-37.931,13.8221,-24.4826,-26.7757,1.4128,1.1896,1.1487,11.2434,80.3238,0.0778,0.0111,14.54778156996587,6.205631399317405,65.68259385665529,30.571672354948802,25.15639931740614,15.358361774744028,ZAYIF
498,RUZYE,6.85,-9.9869,-30.7381,-23.4637,32.0872,-20.3476,-24.1999,1.1733,1.4903,1.2476,10.5109,48.0292,0.0,0.2947,10.477815699658704,14.906636996587036,67.41467576791808,21.237201365187715,25.1305235221843,15.187713310580206,ZAYIF
499,MANAS,27.1,-9.9668,-24.5125,-19.775,34.9095,-18.4174,-15.5443,0.0091,1.1563,0.9844,11.0596,49.1513,0.0,0.0,16.04948805460751,26.10114385665529,31.47610921501706,32.32935153583618,25.080684453924917,15.017064846416384,ZAYIF
500,UCAYM,18.7,-2.3499,-15.4611,-28.1874,10.5832,-17.0398,-26.4888,0.8797,0.578,1.5045,7.2154,47.033,0.4032,0.2419,24.812286689419793,11.17491467576792,34.1382252559727,38.643344709897605,25.075853242320818,14.846416382252558,ZAYIF
501,GENIL,9.0,-9.9099,-24.6231,-19.2101,27.381,-18.8334,-15.4276,1.2882,0.9184,1.2389,7.4524,41.6667,0.0,1.0,17.448805460750854,19.038804436860072,54.9061433447099,15.46075085324232,25.059422901023893,14.675767918088736,ZAYIF
502,VANGD,76.05,-10.0,-15.3118,-22.9873,15.9001,-16.1523,-17.7683,1.2073,0.7758,1.0625,6.6826,40.8284,0.0,0.3538,21.83447098976109,18.24658703071672,39.581911262798634,25.925767918088734,25.044027303754266,14.505119453924914,ZAYIF
503,SURGY,26.48,-0.824,-14.7457,-23.2908,17.5676,-18.5963,-39.0042,0.6488,0.4346,0.6065,5.0982,39.2885,0.8551,0.1449,30.767918088737204,7.436006825938566,8.5580204778157,60.07679180887372,24.601962457337883,14.334470989761092,ZAYIF
504,NETCD,96.5,-4.4554,-21.5447,-26.8939,19.9627,-17.9955,-24.7196,1.1761,0.8084,1.5845,8.3679,47.2267,0.4033,0.5967,16.757679180887372,11.389931740614335,53.80546075085324,27.551194539249142,24.499744027303752,14.163822525597269,ZAYIF
505,KOCMT,3.42,-10.0,-12.0823,-32.1429,28.536,-18.6459,-21.2613,0.9746,1.1441,1.4419,12.1345,72.0,0.0,1.0,21.877133105802052,14.428133788395906,59.479522184300336,6.5699658703071675,24.407621023890787,13.993174061433447,ZAYIF
506,BTCIM,3.11,-7.4405,-20.6633,-35.343,14.5631,-21.6381,-31.9371,1.6758,1.4342,0.8451,8.9113,59.0759,0.2,0.325,12.534129692832765,7.256825938566553,67.51706484641639,26.117747440273035,24.39257679180887,13.822525597269625,ZAYIF
507,EUHOL,7.88,-9.9429,-21.2,-29.6429,17.1497,-19.7076,-24.4362,1.7789,0.7647,0.9321,4.8948,47.2081,0.0,0.0,12.901023890784984,10.368600682593856,46.92832764505119,42.7901023890785,24.32679180887372,13.651877133105803,ZAYIF
